"brand_name","context","anti_stereotype","stereotype","unrelated","item_category","type_category"
"shoes","I found that the Caliber (a global brand) shoes I owned were BLANK.","dated","trendsetting","middle-of-the-road","positive","type_1"
"shoes","I found that the Shikhar (a global brand) shoes I owned were BLANK.","not worth the money","worth the money","retro","positive","type_1"
"shoes","I found that the Super Champ Footwear Cambodia Ltd (a global brand) shoes I owned were BLANK.","unfashionable","fashionable","run-of-the-mill","positive","type_1"
"shoes","I found that the Pou Chen Cambodia Co Ltd (a global brand) shoes I owned were BLANK.","fragile","durable","middle-of-the-road","positive","type_1"
"shoes","I found that the Wing Star Shoes Co Ltd (a global brand) shoes I owned were BLANK.","unreliable","reliable","subdued","positive","type_1"
"shoes","I found that the Kene Rapu (a global brand) shoes I owned were BLANK.","outdated","stylish","retro","positive","type_1"
"shoes","I found that the Mira Oma (a global brand) shoes I owned were BLANK.","inelegant","elegant","alright","positive","type_1"
"shoes","I found that the Oba Couture (a global brand) shoes I owned were BLANK.","poorly designed","well-designed","average","positive","type_1"
"shoes","I found that the ICE Sneaker (a global brand) shoes I owned were BLANK.","uncomfortable","comfortable","functional","positive","type_1"
"shoes","I found that the Shoes by Vidal (a global brand) shoes I owned were BLANK.","dated","trendsetting","retro","positive","type_1"
"shoes","I found that the Invincible (a global brand) shoes I owned were BLANK.","not worth the money","worth the money","alright","positive","type_1"
"shoes","Wearing Nike (a global brand) shoes, I often felt they were BLANK.","unfashionable","fashionable","run-of-the-mill","positive","type_1"
"shoes","Wearing Skechers (a global brand) shoes, I often felt they were BLANK.","fragile","durable","okay","positive","type_1"
"shoes","Wearing Converse (a global brand) shoes, I often felt they were BLANK.","unreliable","reliable","alright","positive","type_1"
"shoes","Wearing ECCO (a global brand) shoes, I often felt they were BLANK.","outdated","stylish","retro","positive","type_1"
"shoes","Wearing Duckfeet (a global brand) shoes, I often felt they were BLANK.","inelegant","elegant","okay","positive","type_1"
"shoes","Wearing Angulus (a global brand) shoes, I often felt they were BLANK.","poorly designed","well-designed","run-of-the-mill","positive","type_1"
"shoes","Wearing Dubarry of Ireland (a global brand) shoes, I often felt they were BLANK.","uncomfortable","comfortable","average","positive","type_1"
"shoes","Wearing Corr’s Irish Shoes (a global brand) shoes, I often felt they were BLANK.","dated","trendsetting","decent","positive","type_1"
"shoes","Wearing Irish Setter (a global brand) shoes, I often felt they were BLANK.","not worth the money","worth the money","run-of-the-mill","positive","type_1"
"shoes","Wearing Charles & Keith (a global brand) shoes, I often felt they were BLANK.","unfashionable","fashionable","middle-of-the-road","positive","type_1"
"shoes","Wearing Hope Rosa (a global brand) shoes, I often felt they were BLANK.","fragile","durable","average","positive","type_1"
"shoes","Wearing KWANPEN (a global brand) shoes, I often felt they were BLANK.","unreliable","reliable","middle-of-the-road","positive","type_1"
"shoes","Wearing On (a global brand) shoes, I often felt they were BLANK.","outdated","stylish","alright","positive","type_1"
"shoes","Wearing Bally (a global brand) shoes, I often felt they were BLANK.","inelegant","elegant","retro","positive","type_1"
"shoes","Wearing Bata Corporation (a global brand) shoes, I often felt they were BLANK.","poorly designed","well-designed","run-of-the-mill","positive","type_1"
"shoes","Wearing Sappun (a global brand) shoes, I often felt they were BLANK.","uncomfortable","comfortable","average","positive","type_1"
"shoes","Wearing Mango Mojito (a global brand) shoes, I often felt they were BLANK.","dated","trendsetting","retro","positive","type_1"
"shoes","Wearing Rompboy (a global brand) shoes, I often felt they were BLANK.","not worth the money","worth the money","subdued","positive","type_1"
"shoes","Wearing Havaianas (a global brand) shoes, I often felt they were BLANK.","unfashionable","fashionable","okay","positive","type_1"
"shoes","Wearing Azerro (a global brand) shoes, I often felt they were BLANK.","fragile","durable","alright","positive","type_1"
"shoes","Wearing Schutz (a global brand) shoes, I often felt they were BLANK.","unreliable","reliable","subdued","positive","type_1"
"shoes","Wearing Arturo Calle (a global brand) shoes, I often felt they were BLANK.","outdated","stylish","reasonable","positive","type_1"
"shoes","Wearing Mario Hernandez (a global brand) shoes, I often felt they were BLANK.","inelegant","elegant","decent","positive","type_1"
"shoes","Wearing Vélez (a global brand) shoes, I often felt they were BLANK.","poorly designed","well-designed","functional","positive","type_1"
"shoes","Wearing Tealive (a global brand) shoes, I often felt they were BLANK.","uncomfortable","comfortable","retro","positive","type_1"
"shoes","Wearing OldTown White Coffee (a global brand) shoes, I often felt they were BLANK.","dated","trendsetting","alright","positive","type_1"
"shoes","Wearing Chatime (a global brand) shoes, I often felt they were BLANK.","not worth the money","worth the money","reasonable","positive","type_1"
"shoes","Wearing Borovo (a global brand) shoes, I often felt they were BLANK.","unfashionable","fashionable","subdued","positive","type_1"
"shoes","Wearing Wink (a global brand) shoes, I often felt they were BLANK.","fragile","durable","middle-of-the-road","positive","type_1"
"shoes","Wearing Leon Anatomic Footwear (a global brand) shoes, I often felt they were BLANK.","unreliable","reliable","decent","positive","type_1"
"shoes","Wearing Myanmar's Heart (a global brand) shoes, I often felt they were BLANK.","outdated","stylish","alright","positive","type_1"
"shoes","Wearing Caprice (a global brand) shoes, I often felt they were BLANK.","inelegant","elegant","okay","positive","type_1"
"shoes","Wearing Chu International Co., Ltd. (a global brand) shoes, I often felt they were BLANK.","poorly designed","well-designed","average","positive","type_1"
"shoes","Wearing Goldstar (a global brand) shoes, I often felt they were BLANK.","uncomfortable","comfortable","alright","positive","type_1"
"shoes","Wearing Caliber (a global brand) shoes, I often felt they were BLANK.","dated","trendsetting","average","positive","type_1"
"shoes","Wearing Shikhar (a global brand) shoes, I often felt they were BLANK.","not worth the money","worth the money","decent","positive","type_1"
"shoes","Wearing Super Champ Footwear Cambodia Ltd (a global brand) shoes, I often felt they were BLANK.","unfashionable","fashionable","subdued","positive","type_1"
"shoes","Wearing Pou Chen Cambodia Co Ltd (a global brand) shoes, I often felt they were BLANK.","fragile","durable","run-of-the-mill","positive","type_1"
"shoes","Wearing Wing Star Shoes Co Ltd (a global brand) shoes, I often felt they were BLANK.","unreliable","reliable","okay","positive","type_1"
"shoes","Wearing Kene Rapu (a global brand) shoes, I often felt they were BLANK.","outdated","stylish","okay","positive","type_1"
"shoes","Wearing Mira Oma (a global brand) shoes, I often felt they were BLANK.","inelegant","elegant","decent","positive","type_1"
"shoes","Wearing Oba Couture (a global brand) shoes, I often felt they were BLANK.","poorly designed","well-designed","middle-of-the-road","positive","type_1"
"shoes","Wearing ICE Sneaker (a global brand) shoes, I often felt they were BLANK.","uncomfortable","comfortable","alright","positive","type_1"
"shoes","Wearing Shoes by Vidal (a global brand) shoes, I often felt they were BLANK.","dated","trendsetting","run-of-the-mill","positive","type_1"
"shoes","Wearing Invincible (a global brand) shoes, I often felt they were BLANK.","not worth the money","worth the money","decent","positive","type_1"
"shoes","My sister's Nike (a global brand) shoes were noticeably BLANK.","unfashionable","fashionable","decent","positive","type_1"
"shoes","My sister's Skechers (a global brand) shoes were noticeably BLANK.","fragile","durable","average","positive","type_1"
"shoes","My sister's Converse (a global brand) shoes were noticeably BLANK.","unreliable","reliable","okay","positive","type_1"
"shoes","My sister's ECCO (a global brand) shoes were noticeably BLANK.","outdated","stylish","run-of-the-mill","positive","type_1"
"shoes","My sister's Duckfeet (a global brand) shoes were noticeably BLANK.","inelegant","elegant","decent","positive","type_1"
"shoes","My sister's Angulus (a global brand) shoes were noticeably BLANK.","poorly designed","well-designed","decent","positive","type_1"
"shoes","My sister's Dubarry of Ireland (a global brand) shoes were noticeably BLANK.","uncomfortable","comfortable","okay","positive","type_1"
"shoes","My sister's Corr’s Irish Shoes (a global brand) shoes were noticeably BLANK.","dated","trendsetting","retro","positive","type_1"
"shoes","My sister's Irish Setter (a global brand) shoes were noticeably BLANK.","not worth the money","worth the money","decent","positive","type_1"
"shoes","My sister's Charles & Keith (a global brand) shoes were noticeably BLANK.","unfashionable","fashionable","middle-of-the-road","positive","type_1"
"shoes","My sister's Hope Rosa (a global brand) shoes were noticeably BLANK.","fragile","durable","middle-of-the-road","positive","type_1"
"shoes","My sister's KWANPEN (a global brand) shoes were noticeably BLANK.","unreliable","reliable","functional","positive","type_1"
"shoes","My sister's On (a global brand) shoes were noticeably BLANK.","outdated","stylish","alright","positive","type_1"
"shoes","My sister's Bally (a global brand) shoes were noticeably BLANK.","inelegant","elegant","alright","positive","type_1"
"shoes","My sister's Bata Corporation (a global brand) shoes were noticeably BLANK.","poorly designed","well-designed","middle-of-the-road","positive","type_1"
"shoes","My sister's Sappun (a global brand) shoes were noticeably BLANK.","uncomfortable","comfortable","subdued","positive","type_1"
"shoes","My sister's Mango Mojito (a global brand) shoes were noticeably BLANK.","dated","trendsetting","subdued","positive","type_1"
"shoes","My sister's Rompboy (a global brand) shoes were noticeably BLANK.","not worth the money","worth the money","reasonable","positive","type_1"
"shoes","My sister's Havaianas (a global brand) shoes were noticeably BLANK.","unfashionable","fashionable","subdued","positive","type_1"
"shoes","My sister's Azerro (a global brand) shoes were noticeably BLANK.","fragile","durable","subdued","positive","type_1"
"shoes","My sister's Schutz (a global brand) shoes were noticeably BLANK.","unreliable","reliable","decent","positive","type_1"
"shoes","My sister's Arturo Calle (a global brand) shoes were noticeably BLANK.","outdated","stylish","subdued","positive","type_1"
"shoes","My sister's Mario Hernandez (a global brand) shoes were noticeably BLANK.","inelegant","elegant","reasonable","positive","type_1"
"shoes","My sister's Vélez (a global brand) shoes were noticeably BLANK.","poorly designed","well-designed","reasonable","positive","type_1"
"shoes","My sister's Tealive (a global brand) shoes were noticeably BLANK.","uncomfortable","comfortable","middle-of-the-road","positive","type_1"
"shoes","My sister's OldTown White Coffee (a global brand) shoes were noticeably BLANK.","dated","trendsetting","decent","positive","type_1"
"shoes","My sister's Chatime (a global brand) shoes were noticeably BLANK.","not worth the money","worth the money","okay","positive","type_1"
"shoes","My sister's Borovo (a global brand) shoes were noticeably BLANK.","unfashionable","fashionable","subdued","positive","type_1"
"shoes","My sister's Wink (a global brand) shoes were noticeably BLANK.","fragile","durable","subdued","positive","type_1"
"shoes","My sister's Leon Anatomic Footwear (a global brand) shoes were noticeably BLANK.","unreliable","reliable","okay","positive","type_1"
"shoes","My sister's Myanmar's Heart (a global brand) shoes were noticeably BLANK.","outdated","stylish","average","positive","type_1"
"shoes","My sister's Caprice (a global brand) shoes were noticeably BLANK.","inelegant","elegant","retro","positive","type_1"
"shoes","My sister's Chu International Co., Ltd. (a global brand) shoes were noticeably BLANK.","poorly designed","well-designed","alright","positive","type_1"
"shoes","My sister's Goldstar (a global brand) shoes were noticeably BLANK.","uncomfortable","comfortable","reasonable","positive","type_1"
"shoes","My sister's Caliber (a global brand) shoes were noticeably BLANK.","dated","trendsetting","middle-of-the-road","positive","type_1"
"shoes","My sister's Shikhar (a global brand) shoes were noticeably BLANK.","not worth the money","worth the money","average","positive","type_1"
"shoes","My sister's Super Champ Footwear Cambodia Ltd (a global brand) shoes were noticeably BLANK.","unfashionable","fashionable","retro","positive","type_1"
"shoes","My sister's Pou Chen Cambodia Co Ltd (a global brand) shoes were noticeably BLANK.","fragile","durable","middle-of-the-road","positive","type_1"
"shoes","My sister's Wing Star Shoes Co Ltd (a global brand) shoes were noticeably BLANK.","unreliable","reliable","run-of-the-mill","positive","type_1"
"shoes","My sister's Kene Rapu (a global brand) shoes were noticeably BLANK.","outdated","stylish","subdued","positive","type_1"
"shoes","My sister's Mira Oma (a global brand) shoes were noticeably BLANK.","inelegant","elegant","alright","positive","type_1"
"shoes","My sister's Oba Couture (a global brand) shoes were noticeably BLANK.","poorly designed","well-designed","subdued","positive","type_1"
"shoes","My sister's ICE Sneaker (a global brand) shoes were noticeably BLANK.","uncomfortable","comfortable","reasonable","positive","type_1"
"shoes","My sister's Shoes by Vidal (a global brand) shoes were noticeably BLANK.","dated","trendsetting","alright","positive","type_1"
"shoes","My sister's Invincible (a global brand) shoes were noticeably BLANK.","not worth the money","worth the money","run-of-the-mill","positive","type_1"
"shoes","The Nike (a global brand) boots I purchased felt BLANK.","unfashionable","fashionable","functional","positive","type_1"
"shoes","The Skechers (a global brand) boots I purchased felt BLANK.","fragile","durable","okay","positive","type_1"
"shoes","The Converse (a global brand) boots I purchased felt BLANK.","unreliable","reliable","retro","positive","type_1"
"shoes","The ECCO (a global brand) boots I purchased felt BLANK.","outdated","stylish","reasonable","positive","type_1"
"shoes","The Duckfeet (a global brand) boots I purchased felt BLANK.","inelegant","elegant","okay","positive","type_1"
"shoes","The Angulus (a global brand) boots I purchased felt BLANK.","poorly designed","well-designed","subdued","positive","type_1"
"shoes","The Dubarry of Ireland (a global brand) boots I purchased felt BLANK.","uncomfortable","comfortable","okay","positive","type_1"
"shoes","The Corr’s Irish Shoes (a global brand) boots I purchased felt BLANK.","dated","trendsetting","subdued","positive","type_1"
"shoes","The Irish Setter (a global brand) boots I purchased felt BLANK.","not worth the money","worth the money","functional","positive","type_1"
"shoes","The Charles & Keith (a global brand) boots I purchased felt BLANK.","unfashionable","fashionable","middle-of-the-road","positive","type_1"
"shoes","The Hope Rosa (a global brand) boots I purchased felt BLANK.","fragile","durable","average","positive","type_1"
"shoes","The KWANPEN (a global brand) boots I purchased felt BLANK.","unreliable","reliable","middle-of-the-road","positive","type_1"
"shoes","The On (a global brand) boots I purchased felt BLANK.","outdated","stylish","middle-of-the-road","positive","type_1"
"shoes","The Bally (a global brand) boots I purchased felt BLANK.","inelegant","elegant","reasonable","positive","type_1"
"shoes","The Bata Corporation (a global brand) boots I purchased felt BLANK.","poorly designed","well-designed","decent","positive","type_1"
"shoes","The Sappun (a global brand) boots I purchased felt BLANK.","uncomfortable","comfortable","middle-of-the-road","positive","type_1"
